participant_id,allowance_level,z_agreeable,weighted_prosocial,z_weighted_prosocial,direct_effect,anchored_pb,z_direct_effect,z_anchored_pb,income_high,di_i,disclose
26,1.0,0.9481824197432962,0.003581816258248084,0.04168297568527417,0.03677277030788928,-0.053517985957117875,1.0659028984797505,-0.20625683116187896,0,1.2829514492398753,Y
27,3.0,-1.6415356849759823,-0.09774509537937812,-1.1374973310457366,-0.0031497784097786717,-0.8873958544059007,-0.09130010897851047,-3.4199989712356893,0,0.7043499455107448,Y
28,4.0,0.18912711318765676,0.005070517283061141,0.059007563030320336,0.05174631025014134,-0.04052454544833325,1.4999289316373512,-0.15618047239569352,1,1.4218742296208287,Y
29,5.0,0.18912711318765676,0.061538874449776654,0.7161515897087969,-0.0428478115560266,0.4523334745605242,-1.2419952630352806,1.7432806452404934,1,1.0006426911026063,Y
30,2.0,0.36772836178896845,-0.036193369336888756,-0.4211961824014898,0.021320881833063125,-0.4006773545221909,0.6180113587778993,-1.54419939360742,0,1.0590056793889495,Y
31,1.0,2.4662930328546024,0.09896445500963841,1.1516874888191018,0.08486900906916123,0.9305074836916785,2.4600301255659085,3.5861499928723233,0,1.9800150627829542,Y
32,5.0,-0.9717810027209988,-0.049404921902644755,-0.5749441093352076,-0.04993690440661558,-0.4149735765235288,-1.4474811308055893,-1.5992966360549474,1,-0.7733888834302683,N
33,5.0,1.8411886627499319,0.27160168958271147,3.1607334957189805,0.01554299830583731,2.336277265667637,0.45053246754442816,9.003947680659255,1,5.477240074101842,Y
34,2.0,1.350035229096286,-0.009832157317597137,-0.11442060252516896,0.02287783322670809,-0.1705956696149502,0.6631414642712623,-0.657470971589107,0,1.0815707321356312,Y
35,2.0,0.7249308589916441,-0.04452869829165604,-0.5181976166180693,0.006045502806368222,-0.37241370698567505,0.1752361573556199,-1.4352720811590585,0,0.8376180786778099,Y
36,5.0,-0.614578505518323,-0.014893204737235159,-0.1733179611065872,-0.027614740208999254,-0.16426132695153872,-0.8004464005047417,-0.6330585909308437,1,0.033247504282207296,Y
37,3.0,-0.3020263204660152,-0.017293338681738192,-0.20124924446590012,-0.0003825476640770195,-0.2357171510704986,-0.011088603347865579,-0.9084473520596066,0,0.7444556983260672,Y
38,1.0,1.0821333561942936,0.08388104007095698,0.9761559783201585,0.001037533750618905,0.6473367660190454,0.030074161473170106,2.4948179133768242,0,0.765037080736585,Y
39,4.0,-0.3020263204660152,-0.06254841663092127,-0.7279000209950215,-0.04732648404464394,-0.6307052334673395,-1.3718149624212297,-2.430720448942547,1,-1.1512677056818883,N
40,4.0,-1.0610816270216545,-0.04220895592397834,-0.491201881008978,-0.007564589825830477,-0.3521669052788566,-0.21926871850156104,-1.3572414698322903,1,-0.03825509416692563,N
41,3.0,0.09982648888697475,0.024975259341848334,0.2906467146332261,-0.020851148279605686,0.13320481825384609,-0.6043955677468912,0.513367669152322,0,0.4478022161265544,Y
42,3.0,0.7695811711419583,0.005220411456754871,0.06075193927604547,0.012926598587613788,-0.039216263264039396,0.3746929803400134,-0.15113838920119127,0,0.9373464901700067,Y
43,4.0,-0.9717810027209988,0.028990843710297292,0.3373776169252643,0.03601801303943558,0.16825299497287474,1.044025352856791,0.6484423685974895,1,1.5962338607271405,Y
44,5.0,1.528636477697624,0.05005574320836531,0.5825179675975733,0.02933862733625332,0.35210825797710654,0.8504153386676034,1.3570154447605538,1,1.8537153917140785,Y
45,3.0,0.5909799225406479,-0.04453632173668458,-0.5182863335847844,-0.0194942183062949,-0.4734949679096617,-0.5650633232769738,-1.824836452746844,0,0.4674683383615131,Y
46,2.0,-0.614578505518323,0.15985317458062112,1.8602729757324177,-0.0019227803237595411,1.3104245140782398,-0.05573409626403442,5.050339673977867,0,0.7221329518679828,Y
47,2.0,0.9481824197432962,-0.03265214354586717,-0.3799855736207323,0.013864815280782573,-0.24350099393793473,0.4018883176582938,-0.9384460662374118,0,0.950944158829147,Y
48,4.0,-0.3020263204660152,-0.10505110943617843,-1.2225202312530274,-0.03493974804152036,-0.3703283711674039,-1.0127705472768993,-1.427235254845572,1,-0.47000290106123566,N
49,3.0,-0.03412444756402149,0.0218760969157082,0.2545805675336819,0.0030367103966087924,0.10615520792918795,0.08802269686204384,0.40911922239279663,0,0.794011348431022,Y
50,5.0,-0.07877475971433573,-0.0024537275132152057,-0.028554972365238965,-0.056548257563432555,-0.0051817237960523135,-1.6391191399553262,-0.01997021956293755,1,-0.07954467975913188,N
51,2.0,-2.4452413036819625,-0.15978496816958246,-1.859479231450768,-0.06199054611203964,-1.4288822797096743,-1.7968704078025275,-5.506872611993011,0,-0.14843520390126375,N
52,5.0,0.5909799225406479,0.0016146678026561154,0.018790511267272353,0.0060420898360881575,-0.020179972671144034,0.17513722831428072,-0.07777305407977349,1,0.7986820871172536,Y
53,2.0,0.8588817954426404,0.019625857144900158,0.2283936604201088,-0.02107033559515111,0.08651502759400811,-0.610748975254504,0.3334265129805271,0,0.444625512372748,Y
54,5.0,0.3230780496386542,-0.05090595666680238,-0.5924122291565566,-0.027780284745258198,2.299322859982121,-0.8052449076487095,8.86152642773183,1,4.77814076004156,Y
55,1.0,-1.909437557877976,-0.1499230996931616,-1.7447128687241986,-0.048938914681223564,-1.3933148692642225,-1.4185532003820243,-5.3697968001903975,0,0.04072339980898787,Y
56,4.0,0.7695811711419583,-0.040118588372102304,-0.4668754684975912,-0.0029621939573084488,-0.43493681909426685,-0.08586274840100591,-1.6762344183484668,1,-0.13104858337473635,N
57,4.0,-0.16807538401501892,-0.06919497386216909,-0.8052485680688445,-0.023657045248030903,-0.6634629629729693,-0.6857278602676515,-2.556967828455351,1,-0.8713478443615014,N
58,2.0,0.5463296103903063,0.23030023890539691,2.6800926028801344,0.02813225641021428,1.9252892344390276,0.8154472289510821,7.420011225453431,0,1.157723614475541,Y
59,3.0,0.05517617673666052,-0.060495613136409915,-0.7040107558906706,-0.04855830785717434,-0.6127882846390764,-1.4075208546126274,-2.3616690258869757,0,0.04623957269368628,Y
60,3.0,-0.2573760083156736,-0.0020702874368007038,-0.024092732476428246,0.03771113371327348,0.30120912571740693,1.0931024884277443,1.1608516029973952,0,1.2965512442138722,Y
61,2.0,-2.8024438008846118,-0.12873817836054893,-1.4981757777251055,0.017701106896305545,-1.1073973278159521,0.5130878361651227,-4.2678785381696995,0,1.0065439180825613,Y
62,4.0,0.6356302346909621,-0.007369238669261591,-0.0857586693796669,0.005675602657709873,0.07818390744181473,0.16451415742736222,0.30131860735049965,1,0.982916382388931,Y
63,4.0,1.6625874141486203,0.04006068187924963,0.4662015883318962,0.02075187255343148,0.39113937752653666,0.601517941628658,1.507440295228889,1,1.8044791184287736,Y
64,5.0,0.8588817954426404,0.017346307874272108,0.20186566736570005,-0.004084616693785549,0.3696632024000528,-0.11839751905095715,1.4246717128944302,1,1.4031370969217365,Y
65,5.0,1.3946855412466277,0.03330559927399744,0.38759008967158626,0.0021611705064383006,0.2059123495326162,0.06264412193136609,0.793580474902868,1,1.178112298417117,Y
66,5.0,0.2784277374883126,-0.03539635207698707,-0.4119209854985992,-0.013131199234425427,-0.39372095684502284,-0.3806235757409416,-1.5173896302066785,1,-0.19900660297381,N
67,5.0,0.2784277374883126,-0.02213081824389375,-0.2575448577606943,-0.008232686633198299,-0.27793886104159427,-0.23863430661134913,-1.0711686493792019,1,0.09509852200472446,Y
68,5.0,-1.2843331877733066,-0.04386868829832608,-0.5105168260580681,-0.02106500548047797,-0.4676678372646246,-0.6105944754811183,-1.802378853117167,1,-0.45648666429914264,N
69,2.0,-1.0610816270216545,-0.06801368891860021,-0.7915015000927094,-0.03751961388899144,-0.6784063427906055,-1.087551056373283,-2.614559199149003,0,0.20622447181335846,Y
70,3.0,-0.48062756906732684,-0.09628896400658618,-1.120551769288658,-0.02870725767255459,-0.8494330022883542,-0.832114330913388,-3.2736911937736193,0,0.333942834543306,Y
71,1.0,-0.614578505518323,-0.008196196541499425,-0.09538229672287839,0.01293778697501728,-0.03004853626454427,0.3750172891822041,-0.11580622402240102,0,0.9375086445911021,Y
72,2.0,-0.21272569616533316,-0.09962222121439693,-1.1593421675470816,-0.026028146590214615,-0.7522573969834839,-0.754457079525865,-2.8991791104437294,0,0.3727714602370675,Y
73,5.0,-1.418284124224303,-0.12497990182151851,-1.4544392657713727,-0.07011030057880002,-1.175609667049603,-2.0322312399780396,-4.530766998653717,1,-2.5314991193158782,N
74,2.0,-2.35594067938128,-0.1610102606240773,-1.87373843178536,-0.05590156036312154,-1.4900840415600936,-1.6203738451494476,-5.742742501994217,0,-0.0601869225747238,N
75,3.0,0.4570289860896504,0.014488863674831147,0.16861248839175066,0.014736942200673009,0.09218651017221469,0.4271679635476326,0.3552842492845053,0,0.9635839817738163,Y
76,5.0,-0.7931797541196609,-0.06083206427799888,-0.7079261674425169,8.276399425532956e-05,-0.6157248433029612,0.0023990137438078935,-2.37298644140069,1,-0.43529371382844095,N
77,3.0,-1.0610816270216545,-0.11648705524802834,-1.3556047383423457,-0.011170024593888068,-1.1014837714778327,-0.3237765741070921,-4.245087856319769,0,0.5881117129464539,Y
78,1.0,0.3230780496386542,0.09961684155793976,1.159279562412387,0.06521980488359738,0.7846794540882168,1.8904743504950388,3.024132817848376,0,1.6952371752475193,Y
79,3.0,-0.614578505518323,0.1992643284047667,2.318915755857595,0.06487752742367597,1.6796602799718603,1.8805530273649116,6.473364058450591,0,1.6902765136824558,Y
80,1.0,1.350035229096286,0.07835215547219222,0.9118142182518407,0.043549668000965214,0.5990804459678071,1.2623394147734557,2.308839396448384,0,1.3811697073867277,Y
81,1.0,-0.48062756906732684,0.0057587347294831975,0.06701661458882302,0.04172324596309804,-0.03451775677945623,1.20939837911827,-0.13303047573299445,0,1.3546991895591352,Y
82,2.0,-0.21272569616533316,0.016946166476858017,0.1972090677702643,-0.013327807684479536,0.16414130630557516,-0.3863225077230481,0.6325960346954449,0,0.556838746138476,Y
83,2.0,0.2337774253379722,-0.0035296746729668177,-0.041076183969907476,0.0193376583438902,-0.1155873556985041,0.5605252447934704,-0.4454704578729313,0,1.0302626223967353,Y
84,5.0,0.9481824197432962,0.003624643777707451,0.04218137602844491,-0.02463874495801021,-0.05314418569973981,-0.7141836050359259,-0.20481621535402567,1,0.2905000898050242,Y
85,4.0,0.3230780496386542,0.0012585339161686505,0.01464604403030137,0.014879898939016365,-0.07379568469834746,0.4313117362490519,-0.2844065188009553,1,0.8234526087240484,Y
86,2.0,-0.8378300662700026,-0.042059610629234474,-0.4894638922790471,0.04788721128246311,-0.3256097329316708,1.38806831464473,-1.254890865358134,0,1.444034157322365,Y
87,4.0,0.9928327318936379,-0.001925103557423001,-0.022403171740290842,0.028963397072921837,1.009579358662163,0.8395388389659604,3.890890802410791,1,3.115214820688376,Y
88,1.0,-1.8647872457276344,-0.178783893154989,-2.080577040806403,-0.08922549634239524,-1.6452129983258756,-2.5863081397826955,-6.340605191924214,0,-0.5431540698913477,N
89,4.0,0.9928327318936379,-0.03815906336153823,-0.444071721046297,0.004344406483521111,-0.4178340085057962,0.12592783802219798,-1.6103206614524896,1,0.007803588284854168,Y
90,2.0,-2.2666400550806243,-0.1027744690274347,-1.1960260897450001,0.01224715774820278,-0.9817997850298236,0.35499857184127886,-3.783829097341668,0,0.9274992859206395,Y
91,1.0,-2.043388494328972,-0.18311597148065314,-2.130991105207262,-0.09644565684516794,-1.68302354662652,-2.795593160817494,-6.486325994706906,0,-0.6477965804087471,N
92,2.0,0.05517617673666052,-0.0373130495680911,-0.43422633260671484,0.038527025839211734,-0.4104499671761096,1.116752101296259,-1.58186277129478,0,1.3083760506481295,Y
93,3.0,1.7965383505996189,0.05281990892385899,0.614685628918466,0.010822458276308804,0.37623400396777607,0.31370194708770244,1.4499953996011392,0,0.9068509735438512,Y
94,3.0,0.05517617673666052,0.0022694143338920017,0.026410048891145847,0.02807322999658429,-0.06497268105271412,0.8137362774821476,-0.250402907851616,0,1.1568681387410737,Y
95,4.0,-0.07877475971433573,0.012264475663007673,0.14272642815682296,0.071822698820594,0.07277196499601893,2.081867159001748,0.2804611315068697,1,1.931164145254309,Y
96,2.0,-1.5075847485249863,-0.16724060196060192,-1.946243314145891,-0.06047772697678397,-1.5444627033304918,-1.7530195288058286,-5.95231635383111,0,-0.12650976440291428,N
97,4.0,-0.6592288176686647,-0.04832806919090117,-0.5624123594731463,-0.017036949006260724,-0.5065894873259332,-0.4938364223031898,-1.952381811219318,1,-0.4731091167612539,N
98,5.0,-0.03412444756402149,0.07996843350339082,0.9306234683689995,0.0006819159658969804,0.6131873835556761,0.019766153011682924,2.3632071420246783,1,1.9414866475181807,Y
99,3.0,-0.391326944766671,-0.04784345274603556,-0.5567726912066625,0.004063046753139284,-0.5023597361260703,0.11777228842344695,-1.9360804675965235,0,0.8088861442117234,Y
100,4.0,0.5463296103903063,0.02644345001451025,0.3077326151087145,-0.002831126305124717,0.1460192436104624,-0.08206359513651544,0.5627541084950489,1,0.9903452566792668,Y
101,4.0,0.2784277374883126,0.03892457476652231,0.45298027217793946,-0.013888073879157982,0.2549549864123811,-0.40256249605756456,0.982589435044756,1,1.0400134694935959,Y
102,4.0,-1.4629344363746446,-0.11006814934488987,-1.2809054574759815,-0.02122181586420801,-1.0454593108280597,-0.6151398127274044,-4.029171141321664,1,-1.5721554770245345,N
103,3.0,1.7965383505996189,0.040109399684492925,0.46676853619995606,-0.0003563184092173974,0.2652961844288936,-0.010328316903690956,1.0224441249243867,0,0.7448358415481545,Y
104,4.0,0.2784277374883126,-0.032304813095875476,-0.37594355536577007,-0.014905667150735255,0.4413799013462023,-0.43205865880424243,1.7010658783601416,1,1.3845036097779495,Y
105,1.0,-1.1503822513223105,-0.12861295166554496,-1.4967184664319932,-0.021606976434562115,-1.2073190675450685,-0.6263041543008886,-4.652974147283676,0,0.4368479228495557,Y
106,2.0,-1.8201369335772941,-0.07013045710841131,-0.8161351469985432,-0.02416724766827222,-0.6968815779699808,-0.700516689991202,-2.6857622422927,0,0.399741655004399,Y
107,5.0,1.5732867898479395,0.07314530273221143,0.8512200669863655,-0.021665069741480487,0.5536348325187007,-0.6279880585514553,2.1336932646838034,1,1.502852603066174,Y
108,4.0,-1.1503822513223105,-0.05043132364989984,-0.5868887418873762,-0.06018362440168478,-0.5249467741366056,-1.7444946125532903,-2.0231302846266113,1,-1.1338124485899508,N
109,2.0,-0.9271306905706572,-0.09724495760498017,-1.1316770350879217,-0.05393441529875657,-0.8325232708380644,-1.5633537836125848,-3.208521558512499,0,-0.031676891806292407,N
110,1.0,0.010525864586318918,-0.03914381758080181,-0.4555316852705958,-0.0393267447636564,-0.4264289816740203,-1.1399329145011807,-1.6434454492765258,0,0.18003354274940964,Y
111,2.0,1.350035229096286,0.04898651394165025,0.570074934702227,0.03606606265626683,0.3427759833055968,1.045418128691259,1.3210491174249142,0,1.2727090643456296,Y
112,2.0,-1.016431314871313,0.033730334494189516,0.3925328970574138,-0.013657489011898985,0.20961945507198684,-0.395878716829101,0.807867556669097,0,0.5520606415854495,Y
113,1.0,0.3230780496386542,0.08300280362697857,0.9659356024826277,0.03603430305484829,0.6396714841408973,1.0444975385120818,2.4652761299581387,0,1.272248769256041,Y
114,2.0,1.21608429264529,0.03978819543296104,0.46303055858153996,0.09816851953196387,0.2624927012150815,2.845532404343686,1.0116395784984484,0,2.172766202171843,Y
115,1.0,0.18912711318765676,-0.04172115188892559,-0.48552511752747335,-0.01575248899005341,-0.4489240558666785,-0.456604806550732,-1.730140840307248,0,0.521697596724634,Y
116,4.0,1.2607346047956316,0.052534183186233194,0.6113605284344065,-0.019063392464462068,0.3737401786047314,-0.5525753189818209,1.4403842659298374,1,1.1939044734740083,Y
117,2.0,0.05517617673666052,-0.007604787881874096,-0.088499846311734,0.04439991174298772,-0.151155102454874,1.2869847504783272,-0.5825475658084805,0,1.3934923752391635,Y
118,5.0,-0.48062756906732684,0.03689346161562998,0.42934342595844766,-0.0213689530087754,0.23722735174776224,-0.6194047595224184,0.914267623516767,1,0.8974314319971743,Y
119,5.0,-0.5699281933680088,-0.09192930505152033,-1.0698167384780655,-0.03933337047233072,-0.8871427715796225,-1.1401249686222412,-3.419023597053793,1,-1.5295742828380172,N
120,2.0,-1.5522350606753004,-0.1513901103743556,-1.7617850371843855,-0.06695801248141721,-1.4061189956093627,-1.940858384691075,-5.419143547429,0,-0.22042919234553748,N
121,3.0,0.36772836178896845,0.07067212621643763,0.8224387590856602,0.047062576071571646,0.5320488515931717,1.3641652729614904,2.0505014938502035,0,1.4320826364807453,Y
122,2.0,0.9035321075929558,-0.030450900308604537,-0.3543688580438504,-0.01554552947806185,-0.35055686125396124,-0.4506058366104001,-1.3510364048869818,0,0.5246970816948,Y
123,4.0,2.109090535651927,0.024486559426355914,0.28495952544590875,-0.010111992946832252,0.12893942636335806,-0.29310825649496625,0.496928967297948,1,0.8519103554014908,Y
124,2.0,0.09982648888697475,-0.0012988432075820532,-0.015115138783558564,-0.010527012344063516,-0.09611657180874242,-0.3051380920153871,-0.3704305976555106,0,0.5974309539923064,Y
125,5.0,-0.7038791298190051,-0.01070485586000685,-0.12457653166867858,-0.02636264863301258,-0.12770525487310724,-0.7641530228551403,-0.49217250465951023,1,0.12183723624267473,Y
126,1.0,-1.5075847485249863,-0.07532407055705495,-0.8765752275303155,-0.03689060309047265,-0.7422116383688101,-1.0693184231584718,-2.8604630358115486,0,0.2153407884207641,Y
127,4.0,0.7249308589916441,0.024847682335462834,0.289162051861114,0.05897521383786723,0.2078523635739748,1.7094673814868744,0.8010572351251378,1,2.005262308306006,Y
128,5.0,-1.5968853728256407,-0.051599721686346044,-0.6004858399606676,-0.04628314804152037,-0.4088761936928862,-1.3415726156927563,-1.575797492009488,1,-0.7086850538511221,N
129,5.0,1.7072377262989356,-0.0012108281857288045,-0.014090874066629096,-0.010625608337353633,-0.09534837327104533,-0.3079960152598558,-0.36746998183159774,1,0.41226700145427325,Y
130,2.0,1.2607346047956316,0.05669467699458458,0.659777797704681,0.011578139719049828,0.5110678537563876,0.33560628101198686,1.969641311034341,0,0.9178031405059934,Y
131,2.0,-0.16807538401501892,0.080046465097281,0.9315315520886257,-0.0013668483211463109,0.6138684463453958,-0.03961973969036166,2.3658319390964966,0,0.7301901301548192,Y
132,1.0,0.8142314832923,-0.035665650933088516,-0.4150549200339344,0.03883277836080499,-0.3960714077465243,1.1256147052353975,-1.526448202686101,0,1.3128073526176989,Y
133,3.0,1.350035229096286,0.05487153242690244,0.6385611620075154,0.019598657883365594,0.41939433458430064,0.5680906298134023,1.6163341148135604,0,1.034045314906701,Y
134,3.0,0.4570289860896504,0.023679558738491827,0.2755681475457227,-0.001139413376385279,0.2986716585363817,-0.03302726474744565,1.1510722749719557,0,0.7334863676262772,Y
135,3.0,0.2337774253379722,-0.007433203364561948,-0.08650305118115686,0.014961785130768344,-0.02338910210825313,0.4336853058333695,-0.09014094978154351,0,0.9668426529166847,Y
136,2.0,1.528636477697624,0.29620282046645696,3.447026333352972,0.07475015292030575,3.0055631482884073,2.1667229309200184,11.583356879677915,0,1.8333614654600092,Y
137,3.0,0.2784277374883126,0.006679798692920957,0.07773539076952438,0.010952118183394076,0.1250434101544954,0.31746029517030955,0.48191382905939006,0,0.9087301475851548,Y
138,3.0,1.2607346047956316,0.044026995274677905,0.512359105329342,0.08618992914530736,0.4005038344748834,2.498318579931344,1.5435306521654424,0,1.999159289965672,Y
139,3.0,1.126783668344634,-0.0028151248617967577,-0.032760692538337806,-0.019807821208906402,-0.10935073712482685,-0.5741534799354606,-0.4214347031417519,0,0.4629232600322697,Y
140,4.0,0.5463296103903063,0.0003406575429173754,0.003964363064613324,0.015767832303508367,-0.0818069454226135,0.4570495509131227,-0.3152816950813693,1,0.8208839279158767,Y
141,2.0,-0.03412444756402149,0.025267428533035458,0.2940468000687073,0.026949118602378044,0.135754882330457,0.7811525590604358,0.5231955452634102,0,1.140576279530218,Y
142,2.0,0.9928327318936379,0.1533726639651168,1.7848567770951513,0.03219479870093104,1.25386236510029,0.9332048949255309,4.8323507230998235,0,1.2166024474627655,Y
143,5.0,-1.6415356849759823,-0.16961342971517726,-1.9738568248533566,-0.03196515160320548,-1.5651728363610908,-0.926548298072924,-6.032132631208495,1,-2.7293404646407096,N
144,2.0,-0.7931797541196609,-0.04790915060058058,-0.557537242449979,0.02296427316476494,-0.42717210715934495,0.6656470296596672,-1.6463094342531186,0,1.0828235148298335,Y
145,3.0,1.5732867898479395,0.1064162061135932,1.2384063871890552,0.050333775765904906,0.8440245726707178,1.458984923656881,3.2528472562721307,0,1.4794924618284404,Y
146,1.0,0.8588817954426404,-0.04490652252176192,-0.5225945027398923,-0.03161044610784442,-0.4767260947759927,-0.9162667334138987,-1.837289125929752,0,0.2918666332930506,Y
147,4.0,-1.016431314871313,-0.08253999372009446,-0.9605497052995629,-0.00534546028714971,-0.5526556886983696,-0.15494458443232584,-2.1299196716006286,1,-0.3924321280164772,N
148,1.0,-0.9717810027209988,-0.05863844448576482,-0.6823981688323506,0.011249767929188598,-0.5965788443453364,0.3260880304243509,-2.299198293289277,0,0.9130440152121755,Y
149,2.0,0.05517617673666052,-0.004854135897192859,-0.05648944948244532,0.013491913984334709,-0.12714730483290748,0.3910793258580388,-0.4900221807042991,0,0.9455396629290194,Y
150,4.0,-0.5252778812176673,0.14218515427300196,1.6546634168407424,0.016583996409653013,1.2824857489081711,0.48070704745447174,4.942664449144639,1,3.4616857482995558,Y
151,1.0,-1.2843331877733066,-0.0791639089928243,-0.9212609066979679,-0.014559695807903117,-0.7757258977445494,-0.42203026404289945,-2.9896260604275358,0,0.5389848679785503,Y
152,5.0,0.05517617673666052,0.03331848618112004,0.38774005957442886,-0.02294339057232677,0.20602482695974814,-0.665041722645231,0.7940139597824385,1,0.8144861185686038,Y
153,4.0,-0.3020263204660152,-0.02949165084683638,-0.3432057025081861,-0.005075077353566644,-0.24116977140326268,-0.14710721046804182,-0.9294615993495903,1,0.21171559509118398,Y
154,2.0,-0.2573760083156736,0.016610895326736312,0.193307388233712,0.026278692828126633,0.16121504665316091,0.7617194630492604,0.6213183112858339,0,1.1308597315246303,Y
155,4.0,-0.12342507186467733,-0.08453326837414687,-0.9837462103541181,-0.011774278193538927,-0.7215751522877117,-0.34129159018806693,-2.7809305917316447,1,-0.8111110909598558,N
156,4.0,1.0821333561942936,-0.05578425614969802,-0.6491828795948016,-0.01929055542901672,-0.5716673774171747,-0.5591599102519028,-2.2031901917827366,1,-0.6311750510173197,N
157,2.0,0.9481824197432962,-0.012561118958659953,-0.1461785804696056,0.022947282450596126,-0.1944141530732777,0.665154533409639,-0.7492667451657258,0,1.0825772667048195,Y
158,1.0,0.5463296103903063,0.1707980604940441,1.9876428296038309,-0.009149878918189639,1.4312055852815373,-0.26522022621571983,5.515826567126098,0,0.6173898868921401,Y
159,5.0,0.6802805468413026,0.0933932181144517,1.0868528587611783,-0.00805106367213139,0.8313741495487607,-0.2333697470198146,3.204092876985837,1,2.235361564983011,Y
160,1.0,0.6802805468413026,0.01683210320128431,0.19588166948974864,0.026517316160291175,0.9460098623870541,0.7686362468343677,3.6458957297119277,0,1.134318123417184,Y
