Prosocial_DV,TotalAllowance_std,Age_std,SVO_type_std,Prosocial_Motivation_std,Agreeable_std,Integrity_Honesty_std,Kindness_std,Honesty_Humility_std,NeuroticismBig5_std,ExtraversionBig5_std,OpennessBig5_std,ConscientiousnessBig5_std,HumanVS_std,PosAffect_std,LifeSatis_std,SubHappy_std,ClassSystemJust_std,EconomicBelief_std,SupportEquality_std,SocialOrientation_std,Egalitarianism_std,RSDO_std,Religious_std,ReligiousService_std,IndividualIncome_std,Dictator_1_std,Group_exp,Group_survey,Group_MidSub,Group_NoSub,TotalAllowance_std,Age_std,Education_2,StudyProgram_Incoming,StudyProgram_Law 5-year Program,StudyProgram_UG 3-year Program,Foreign_binary,TopPlatform_1
0.0,-0.21907541711309822,1.84821701891917,-0.8527277867105209,0.3611018759226463,0.4570275995977899,-0.44378459720277064,-0.10246069421549477,-1.1495056750007047,1.6051349087751647,0.7756460580753443,0.47212463635684965,-0.10210425308410528,-0.48107576131219076,-0.7683062326276399,-1.791959189655979,-1.0074111486552995,-0.39066522814607807,-1.2882669490227792,0.11545979669187742,1.2387885367100764,0.6094185280834244,1.0260370352315027,-0.8519352386147968,-0.8998229745557387,0.662552180576038,-1.478807254069809,HighSub,HighSub,False,False,-0.21907541711309822,1.84821701891917,True,False,False,False,0,True
2.0,-1.0978879785983062,1.275760420138896,-0.8527277867105209,-0.26690138655152196,-0.5699290442995476,1.4827221813519262,1.127067636370437,0.3048567361924012,-0.2955453345370022,0.34643480064234744,-0.9090160908960258,-0.2807866959812903,0.6893909714965983,0.44823898020406194,0.7310809030544176,-0.036746586977791165,0.6506541693953278,1.1655748586396573,-0.2911910595814015,-0.31697323087968143,0.06512127812055749,-0.13271410886860846,1.1696060055559074,0.8025448151443074,-1.156218511201321,0.010638901108415854,NoSub,NoSub,False,True,-1.0978879785983062,1.275760420138896,True,False,False,False,0,False
0.0,-0.21907541711309822,1.84821701891917,-0.8527277867105209,0.047100244685562176,0.6356287550581761,0.5194687920745668,0.3073820826464825,0.7523528627133569,0.28927935571289526,-1.0842693908009762,0.47212463635684965,-0.8168340246728446,-0.09092018370925985,0.04272390926016107,0.05827021166497867,-0.8132782363197977,1.4316437175513874,-0.5871692896906547,-1.9177944846745199,-0.7614765930481836,-1.0234732218051772,-1.011766700944555,1.1696060055559074,-0.04863907970571562,-1.156218511201321,-0.982325202343734,NoSub,NoSub,False,True,-0.21907541711309822,1.84821701891917,True,False,False,False,0,True
0.0,-1.0978879785983062,1.275760420138896,-0.8527277867105209,-0.5809030177886061,-0.1234261556485299,-0.2029712498834365,0.10246069421549386,-0.030765358698315544,0.14307318315042075,-0.6550581333679788,-2.290156818148902,0.43394307560744905,0.2992353938936692,-1.5793363745154407,-2.1283645353506984,-1.5898098856618044,0.1299944706246249,0.2892027844745011,-1.3078182002646002,-1.428231636300937,-0.7513245968237438,-1.2115513809618157,-0.8519352386147968,-0.8998229745557387,0.662552180576038,1.0036030045605657,HighSub,HighSub,False,False,-1.0978879785983062,1.275760420138896,True,False,False,False,0,True
0.0,-1.0978879785983062,1.275760420138896,-0.8527277867105209,0.047100244685562176,-0.837830777490153,-2.1294780284381334,-0.7172248595084597,-0.4782614852192712,2.482371944150012,-0.5119877142236463,0.07751299999888474,-0.10210425308410528,-0.8712313389151198,0.04272390926016107,0.2264728845123386,-2.754607359674814,-1.3018197009948107,-0.06134604519156116,0.5221106529651572,0.34978181237307193,0.6094185280834244,0.5465538031900773,-0.8519352386147968,-0.8998229745557387,-0.24683316531264152,-1.478807254069809,NoSub,NoSub,False,True,-1.0978879785983062,1.275760420138896,True,False,False,False,0,True
0.0,-1.0978879785983062,1.275760420138896,1.1043523795103476,1.3031067696338987,2.0197877098763106,1.7235355286712604,1.5369104132324125,2.5423373687971798,-1.0265761973493743,0.48950521978667993,1.458653727251761,1.1486728471961885,-1.261386916518049,1.4620266575638132,0.7310809030544176,1.3221837993707204,-1.3018197009948107,2.041946932804813,1.538737793648356,1.9055435799628297,1.6980130280091599,2.024960435317806,-0.8519352386147968,-0.8998229745557387,0.662552180576038,1.0036030045605657,HighSub,HighSub,False,False,-1.0978879785983062,1.275760420138896,True,False,False,False,1,False
0.0,-1.0978879785983062,1.84821701891917,-0.8527277867105209,-0.26690138655152196,0.1444755775420755,0.5194687920745668,-0.3073820826464825,1.4235970524947903,-0.8803700247868997,-1.6565510673783055,-1.1063219090750083,-1.3528813533643997,-0.7736924445143821,-2.3903665164032417,-0.44633780687710034,-0.2308794993132928,0.7808190940880108,-0.06134604519156116,0.31878522482851734,-0.7614765930481836,-0.4791759718423095,-0.6921112129169379,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,0.010638901108415854,HighSub,HighSub,False,False,-1.0978879785983062,1.84821701891917,True,False,False,False,0,True
6.0,-1.0978879785983062,1.84821701891917,1.1043523795103476,0.047100244685562176,0.9035304882487815,0.2786554447552327,0.9221462479394474,0.7523528627133569,1.3127225636502164,-0.2258468759349819,0.2748188181778681,1.1486728471961885,0.20169649949295151,-0.9710637680995903,-0.6145404797244602,-0.8132782363197977,-1.8224793997655138,0.8150260289735947,1.1320869373750762,1.2387885367100764,0.8815671530648587,1.1858647792453114,1.1696060055559074,-0.8998229745557387,0.662552180576038,0.5071209528344908,MidSub,MidSub,True,False,-1.0978879785983062,1.84821701891917,True,False,False,False,1,True
13.0,-1.0978879785983062,0.7033038213586219,1.1043523795103476,0.6751035071597304,0.8142299105185883,0.7602821393939009,0.10246069421549386,0.8642268943435958,1.6051349087751647,-0.0827764567906494,-0.7117102727170433,-0.9955164675700297,-1.163848022117311,-0.9710637680995903,-1.1191484982665396,-0.2308794993132928,-0.911324926916781,0.6397516141405634,0.31878522482851734,1.2387885367100764,0.6094185280834244,1.0260370352315027,-0.8519352386147968,-0.8998229745557387,-0.24683316531264152,1.0036030045605657,MidSub,MidSub,True,False,-1.0978879785983062,0.7033038213586219,True,False,False,False,0,False
8.0,-0.21907541711309822,1.275760420138896,1.1043523795103476,-1.5229079114998585,-0.257377022243832,-0.6845979445221058,-2.5615173553873554,-0.2545134219587934,-0.5879576796619512,-1.3704102290896405,-0.11979281818009684,-0.45946913887847535,0.4943131826951447,-0.5655486971556893,-0.95094582541918,-1.783942797997306,-2.08280924915087,0.2892027844745011,0.928761509238437,1.0165368556258252,0.8815671530648587,1.065993971234955,-0.8519352386147968,0.8025448151443074,0.662552180576038,0.010638901108415854,HighSub,HighSub,False,False,-0.21907541711309822,1.275760420138896,True,False,False,False,0,True
0.0,0.6011496402730958,0.7033038213586219,1.1043523795103476,0.6751035071597304,0.3230767330024878,-0.925411291841461,1.127067636370437,0.640478831083118,-0.8803700247868997,0.060293962353683096,1.0640420908937962,1.5060377329905585,-0.09092018370925985,0.44823898020406194,-0.95094582541918,1.3221837993707204,-1.0414898516094546,-0.06134604519156116,0.7254360811017971,0.7942851745415741,0.8815671530648587,0.9461231632245988,-0.8519352386147968,-0.04863907970571562,1.5719375264647175,1.0036030045605657,NoSub,NoSub,False,True,0.6011496402730958,0.7033038213586219,True,False,False,False,0,True
0.0,-0.21907541711309822,1.275760420138896,-0.8527277867105209,1.3031067696338987,-0.7931804886250428,0.7602821393939009,1.127067636370437,-0.5901355168495102,1.1665163910877419,-0.7981285525123113,0.07751299999888474,-0.10210425308410528,-0.18845907810997756,-0.5655486971556893,0.2264728845123386,-0.8132782363197977,-0.00017045406804830807,-1.2882669490227792,-0.6978419158546814,-0.0947215497954303,-0.20702734686087673,-0.17267104487206086,-0.8519352386147968,-0.8998229745557387,1.5719375264647175,-1.478807254069809,NoSub,NoSub,False,True,-0.21907541711309822,1.275760420138896,True,False,False,False,0,True
0.0,0.6011496402730958,0.13084722257834788,-0.8527277867105209,-1.2089062802627744,0.7249293327883952,1.001095486713237,0.10246069421549386,0.9761009259738347,-0.44175150709947675,-1.6565510673783055,-1.500933545432973,0.43394307560744905,0.6893909714965983,0.8537540511479629,0.7310809030544176,0.7397850623642154,-0.00017045406804830807,-0.06134604519156116,-1.1044927721279603,0.12753013128882082,-0.20702734686087673,-0.05280023686170451,-0.8519352386147968,-0.8998229745557387,-0.24683316531264152,0.010638901108415854,HighSub,HighSub,False,False,0.6011496402730958,0.13084722257834788,True,False,False,False,0,True
25.0,1.6557247140553453,1.275760420138896,1.1043523795103476,1.3031067696338987,-0.034125577918336834,0.03784209743589855,0.7172248595084597,-0.2545134219587934,-2.1962255778491695,-0.0827764567906494,-0.7117102727170433,0.07657818981307976,0.5918520770958806,1.2592691220918637,-0.6145404797244602,1.9045825363772253,-0.2605003034534044,0.11392836964147017,-0.2911910595814015,0.7942851745415741,-0.4791759718423095,0.14698444315555667,1.1696060055559074,-0.8998229745557387,-1.156218511201321,0.5071209528344908,NoSub,NoSub,False,True,1.6557247140553453,1.275760420138896,True,False,False,False,1,True
0.0,0.6011496402730958,1.275760420138896,-0.8527277867105209,-0.26690138655152196,0.6356287550581761,-0.2029712498834365,-1.5369104132324134,1.1998489892343125,0.5816917008378444,-2.658044001388632,0.6694304545358329,-1.888928682055954,-1.8466202829224334,-1.17382130357154,-0.44633780687710034,-0.2308794993132928,0.26015939531729854,-0.06134604519156116,0.31878522482851734,0.572033493457323,-1.0234732218051772,-0.29254185288241635,-0.8519352386147968,-0.04863907970571562,0.662552180576038,-0.982325202343734,MidSub,MidSub,True,False,0.6011496402730958,1.275760420138896,False,False,False,True,0,False
1.0,0.6011496402730958,1.84821701891917,-0.8527277867105209,-1.2089062802627744,-0.9717816440854551,0.2786554447552327,-1.3319890248014248,0.3048567361924012,-0.44175150709947675,0.48950521978667993,-0.5144044545380617,0.07657818981307976,-0.7736924445143821,-1.3765788390434903,-2.464769881045418,-1.0074111486552995,-0.5208301528387517,-0.23662046002459247,-0.6978419158546814,-0.0947215497954303,-0.4791759718423095,-0.3324987888858688,-0.8519352386147968,-0.04863907970571562,0.662552180576038,0.010638901108415854,MidSub,MidSub,True,False,0.6011496402730958,1.84821701891917,True,False,False,False,0,True
0.0,-1.0978879785983062,0.7033038213586219,1.1043523795103476,0.9891051383968146,0.9481807771138905,-0.6845979445221058,0.7172248595084597,0.640478831083118,0.4354855282753698,0.20336438149801558,0.6694304545358329,-0.9955164675700297,-0.5786146557129285,-1.17382130357154,-0.10993246118238124,0.35151923769321214,-0.2605003034534044,1.1655748586396573,0.928761509238437,0.7942851745415741,0.33726990310199173,0.6264676751969821,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,1.0036030045605657,NoSub,NoSub,False,True,-1.0978879785983062,0.7033038213586219,True,False,False,False,0,True
2.0,-0.21907541711309822,1.275760420138896,-0.8527277867105209,-0.8949046490256902,-1.641535977061968,-3.333544765034828,-1.741831801663402,-0.9257576117402269,1.4589287362126908,-0.5119877142236463,1.0640420908937962,-0.45946913887847535,-0.18845907810997756,0.04272390926016107,-2.464769881045418,-1.201544060990801,-0.6509950775314342,-0.7624437045236857,0.11545979669187742,0.572033493457323,0.33726990310199173,0.5065968671866258,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,0.010638901108415854,NoSub,NoSub,False,True,-0.21907541711309822,1.275760420138896,True,False,False,False,0,True
0.0,0.6011496402730958,0.7033038213586219,1.1043523795103476,-0.8949046490256902,0.1891258664071845,-0.44378459720277064,-2.356595966956367,1.3117230208645514,1.0203102185252673,-0.2258468759349819,-1.3036277272539907,-1.1741989104672148,0.20169649949295151,-1.7820939099873911,-0.95094582541918,-0.8132782363197977,-0.5208301528387517,-0.06134604519156116,0.11545979669187742,0.12753013128882082,-0.4791759718423095,-0.21262798087551243,1.1696060055559074,-0.04863907970571562,0.662552180576038,0.5071209528344908,NoSub,NoSub,False,True,0.6011496402730958,0.7033038213586219,True,False,False,False,0,True
0.0,1.6557247140553453,0.7033038213586219,-0.8527277867105209,0.047100244685562176,0.1891258664071845,0.7602821393939009,-0.7172248595084597,-1.4851277698914216,0.8741040459627928,0.060293962353683096,-0.7117102727170433,0.255260632710264,0.786929865897336,-0.5655486971556893,-1.2873511711138996,-0.8132782363197977,0.7808190940880108,0.4644771993075324,0.7254360811017971,-0.5392249119639325,0.33726990310199173,-0.09275717286515606,1.1696060055559074,-0.04863907970571562,1.5719375264647175,2.4930491597387903,HighSub,HighSub,False,False,1.6557247140553453,0.7033038213586219,True,False,False,False,0,True
0.0,-0.8049504581032368,0.7033038213586219,1.1043523795103476,0.6751035071597304,0.36772702186757067,-0.6845979445221058,0.3073820826464825,0.9761009259738347,-0.44175150709947675,-0.7981285525123113,-1.500933545432973,0.07657818981307976,0.5918520770958806,-0.1600336262117885,0.5628782302070576,-0.2308794993132928,-0.7811600022241078,-1.4635413638558106,-0.4945164877180414,-0.31697323087968143,-0.7513245968237438,-0.6121973409100339,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,-0.982325202343734,MidSub,MidSub,True,False,-0.8049504581032368,0.7033038213586219,True,False,False,False,0,True
6.0,-1.0978879785983062,0.7033038213586219,1.1043523795103476,0.047100244685562176,2.46629059852733,-0.6845979445221058,1.9467531900943897,2.0948412422762237,1.897547253900114,-2.801114420532964,1.6559595454307443,-1.7102462391587692,0.3967742882944069,-1.9848514454593416,-2.296567208198058,-1.3956769733263026,-1.4319846256874842,2.567770177303906,1.538737793648356,1.9055435799628297,1.6980130280091599,2.024960435317806,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,-0.4858431506176591,HighSub,HighSub,False,False,-1.0978879785983062,0.7033038213586219,True,False,False,False,0,False
4.0,1.6557247140553453,0.7033038213586219,-0.8527277867105209,-1.8369095427369426,-0.9717816440854551,0.5194687920745668,-2.151674578525379,-0.7020095484797491,-0.5879576796619512,-0.6550581333679788,0.6694304545358329,0.43394307560744905,-0.5786146557129285,-0.1600336262117885,-0.6145404797244602,-1.3956769733263026,0.7808190940880108,-0.06134604519156116,-2.3244453409477988,-0.7614765930481836,-1.8399190967494783,-1.4912499329859805,-0.8519352386147968,-0.04863907970571562,0.662552180576038,-1.478807254069809,NoSub,NoSub,False,True,1.6557247140553453,0.7033038213586219,True,False,False,False,0,True
2.0,1.6557247140553453,0.7033038213586219,1.1043523795103476,-0.26690138655152196,1.8411865544158985,2.2051622233099306,2.151674578525379,2.206715273906463,-2.4886379229741182,1.2048573155083424,1.0640420908937962,2.2207675045792987,0.20169649949295151,1.6647841930357627,1.0674862487491374,1.3221837993707204,-0.13033537876072193,0.11392836964147017,0.5221106529651572,0.12753013128882082,0.33726990310199173,0.266855251165913,-0.8519352386147968,0.8025448151443074,-1.156218511201321,-0.982325202343734,NoSub,NoSub,False,True,1.6557247140553453,0.7033038213586219,True,False,False,False,0,True
0.0,-0.8049504581032368,0.7033038213586219,-0.8527277867105209,0.047100244685562176,1.3500333768997979,1.241908834032571,1.741831801663402,0.3048567361924012,0.28927935571289526,0.48950521978667993,-0.11979281818009684,1.5060377329905585,0.20169649949295151,0.2454814447321115,-0.10993246118238124,0.7397850623642154,0.5204892447026547,-0.06134604519156116,0.928761509238437,0.12753013128882082,0.33726990310199173,0.266855251165913,-0.8519352386147968,-0.8998229745557387,0.662552180576038,0.5071209528344908,MidSub,MidSub,True,False,-0.8049504581032368,0.7033038213586219,True,False,False,False,0,True
4.0,-0.8049504581032368,0.7033038213586219,-0.8527277867105209,0.9891051383968146,0.7249293327883952,1.7235355286712604,0.7172248595084597,-0.3663874535890323,-0.14933916197452768,2.063279830374336,-0.11979281818009684,2.2207675045792987,1.8598577043054074,0.44823898020406194,0.2264728845123386,-0.42501241164879444,-0.13033537876072193,-1.6388157786888418,0.31878522482851734,-1.2059799552166859,-0.20702734686087673,-0.7720250849238427,1.1696060055559074,-0.8998229745557387,-1.156218511201321,0.010638901108415854,MidSub,MidSub,True,False,-0.8049504581032368,0.7033038213586219,True,False,False,False,0,True
2.0,1.6557247140553453,0.7033038213586219,-0.8527277867105209,0.047100244685562176,-0.6145793331646304,-0.2029712498834365,0.7172248595084597,-0.14263939032855447,-0.5879576796619512,0.20336438149801558,-0.7117102727170433,0.255260632710264,0.5918520770958806,1.2592691220918637,0.8992835759017775,1.1280508870352186,0.1299944706246249,-0.7624437045236857,0.7254360811017971,0.7942851745415741,0.6094185280834244,0.78629541921079,1.1696060055559074,0.8025448151443074,-1.156218511201321,0.010638901108415854,NoSub,NoSub,False,True,1.6557247140553453,0.7033038213586219,True,False,False,False,0,True
0.0,-0.21907541711309822,0.7033038213586219,-0.8527277867105209,-1.5229079114998585,-0.3020273111089422,0.03784209743589855,0.3073820826464825,-0.2545134219587934,0.14307318315042075,0.34643480064234744,-1.1063219090750083,0.6126255185046341,0.786929865897336,0.2454814447321115,-0.10993246118238124,0.7397850623642154,1.1713138681660311,-0.937718119356717,-0.6978419158546814,-2.0949866795536902,-1.567770471768045,-2.0506470370343104,1.1696060055559074,0.8025448151443074,-1.156218511201321,-0.4858431506176591,HighSub,HighSub,False,False,-0.21907541711309822,0.7033038213586219,True,False,False,False,0,True
0.0,-1.0978879785983062,0.7033038213586219,-0.8527277867105209,0.3611018759226463,1.0821316437091937,1.4827221813519262,1.5369104132324125,-0.14263939032855447,-0.7341638522244252,1.3479277346526743,0.8667362727148146,1.5060377329905585,1.4697021267024564,1.4620266575638132,1.5720942672912164,1.3221837993707204,-0.5208301528387517,-0.4118948748576234,0.7254360811017971,1.9055435799628297,1.4258644030277263,1.865132691303998,1.1696060055559074,1.6537287099943305,-0.24683316531264152,1.0036030045605657,HighSub,HighSub,False,False,-1.0978879785983062,0.7033038213586219,False,False,False,True,0,True
0.0,0.6011496402730958,0.7033038213586219,-0.8527277867105209,1.3031067696338987,-0.3020273111089422,2.2051622233099306,1.5369104132324125,-0.7020095484797491,-1.7576070601617462,1.0617868963640094,0.8667362727148146,0.6126255185046341,1.6647799155039318,1.8675417285077143,0.5628782302070576,1.1280508870352186,1.041148943473358,-0.4118948748576234,-0.2911910595814015,0.12753013128882082,-1.2956218467866114,-0.6921112129169388,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,-1.478807254069809,HighSub,HighSub,False,False,0.6011496402730958,0.7033038213586219,True,False,False,False,0,True
4.0,0.6011496402730958,0.7033038213586219,-0.8527277867105209,-0.5809030177886061,-1.0610822218156482,-0.44378459720277064,-0.3073820826464825,-1.1495056750007047,1.4589287362126908,0.6325756389310124,0.07751299999888474,0.43394307560744905,-0.48107576131219076,0.2454814447321115,0.8992835759017775,0.35151923769321214,1.1713138681660311,-0.7624437045236857,-0.9011673439913213,-0.5392249119639325,0.06512127812055749,-0.25258491687896484,1.1696060055559074,0.8025448151443074,-0.24683316531264152,-1.478807254069809,NoSub,NoSub,False,True,0.6011496402730958,0.7033038213586219,True,False,False,False,1,False
0.0,-0.21907541711309822,0.13084722257834788,-0.8527277867105209,0.047100244685562176,0.09982528867696526,0.2786554447552327,1.127067636370437,-0.030765358698315544,-1.0265761973493743,-0.6550581333679788,0.47212463635684965,1.3273552900933743,1.957396598706125,0.44823898020406194,0.8992835759017775,-0.2308794993132928,1.4316437175513874,-0.06134604519156116,-0.4945164877180414,-1.650483317385188,-1.567770471768045,-1.8109054210135975,1.1696060055559074,0.8025448151443074,-1.156218511201321,-1.478807254069809,NoSub,NoSub,False,True,-0.21907541711309822,0.13084722257834788,True,False,False,False,0,True
0.0,-0.21907541711309822,0.7033038213586219,-0.8527277867105209,1.3031067696338987,0.7695796216534782,-0.44378459720277064,0.3073820826464825,-0.2545134219587934,1.0203102185252673,0.060293962353683096,0.6694304545358329,-0.10210425308410528,2.1524743875075987,1.8675417285077143,0.8992835759017775,-1.0074111486552995,-0.00017045406804830807,0.4644771993075324,0.5221106529651572,0.7942851745415741,0.06512127812055749,0.4666399311831734,1.1696060055559074,-0.04863907970571562,0.662552180576038,0.5071209528344908,HighSub,HighSub,False,False,-0.21907541711309822,0.7033038213586219,True,False,False,False,0,True
0.0,0.6011496402730958,0.7033038213586219,-0.8527277867105209,1.3031067696338987,-0.9717816440854551,-0.2029712498834365,-1.9467531900943906,0.3048567361924012,1.6051349087751647,0.34643480064234744,1.6559595454307443,0.07657818981307976,-0.6761535501136443,-1.5793363745154407,-2.296567208198058,-2.366341535003811,1.5618086422440605,-1.8140901935218727,-1.1044927721279603,-1.650483317385188,-2.3842163467123463,-2.290388653055023,1.1696060055559074,0.8025448151443074,0.662552180576038,-0.982325202343734,NoSub,NoSub,False,True,0.6011496402730958,0.7033038213586219,True,False,False,False,0,True
0.0,1.6557247140553453,-0.44160937620192614,1.1043523795103476,0.6751035071597304,1.5286345323602102,0.03784209743589855,1.3319890248014248,1.5354710841250294,-0.44175150709947675,0.9187164772196774,-0.9090160908960258,0.7913079614018184,0.3967742882944069,0.2454814447321115,-0.95094582541918,0.5456521500287137,-0.00017045406804830807,-1.1129925341897482,0.928761509238437,-0.31697323087968143,0.6094185280834244,0.18694137915900821,1.1696060055559074,-0.04863907970571562,-0.24683316531264152,2.4930491597387903,NoSub,NoSub,False,True,1.6557247140553453,-0.44160937620192614,True,False,False,False,0,False
