Prosocial_DV,TotalAllowance_std,Age_std,SVO_type_std,Prosocial_Motivation_std,Agreeable_std,Integrity_Honesty_std,Kindness_std,Honesty_Humility_std,NeuroticismBig5_std,ExtraversionBig5_std,OpennessBig5_std,ConscientiousnessBig5_std,HumanVS_std,PosAffect_std,LifeSatis_std,SubHappy_std,ClassSystemJust_std,EconomicBelief_std,SupportEquality_std,SocialOrientation_std,Egalitarianism_std,RSDO_std,Religious_std,ReligiousService_std,IndividualIncome_std,Dictator_1_std,Group_exp,Group_survey,Group_MidSub,Group_NoSub,TotalAllowance_std.1,Age_std.1,Education_2,StudyProgram_Incoming,StudyProgram_Law 5-year Program,StudyProgram_UG 3-year Program,Foreign_binary,TopPlatform_1,PROSOCIAL_F1_score,HONESTY_F1_score,AFFECT_F1_score,IDEOLOGY_F1_score,IDEOLOGY_F2_score
0.0,-1.0978879785983062,1.84821701891917,-0.8527277867105209,-0.2669013865515219,0.1444755775420755,0.5194687920745668,-0.3073820826464825,1.4235970524947903,-0.8803700247868997,-1.6565510673783057,-1.1063219090750085,-1.3528813533643995,-0.7736924445143821,-2.3903665164032417,-0.4463378068771003,-0.2308794993132928,0.7808190940880108,-0.0613460451915611,0.3187852248285173,-0.7614765930481836,-0.4791759718423095,-0.6921112129169379,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,0.0106389011084158,HighSub,HighSub,False,False,-1.0978879785983062,1.84821701891917,True,False,False,False,0,True,0.5839372210362388,0.42269297487507235,0.8253778266325156,-0.7161708343971069,0.43784436157133966
6.0,-1.0978879785983062,1.84821701891917,1.1043523795103476,0.0471002446855621,0.9035304882487816,0.2786554447552327,0.9221462479394474,0.7523528627133569,1.3127225636502164,-0.2258468759349819,0.2748188181778681,1.1486728471961885,0.2016964994929515,-0.9710637680995904,-0.6145404797244602,-0.8132782363197977,-1.8224793997655135,0.8150260289735947,1.1320869373750762,1.2387885367100764,0.8815671530648587,1.1858647792453114,1.1696060055559074,-0.8998229745557387,0.662552180576038,0.5071209528344908,MidSub,MidSub,True,False,-1.0978879785983062,1.84821701891917,True,False,False,False,1,True,-0.8703792969842472,0.9673155932567136,0.9383681794338433,1.2963841241525491,1.0550964563106828
13.0,-1.0978879785983062,0.7033038213586219,1.1043523795103476,0.6751035071597304,0.8142299105185883,0.7602821393939009,0.1024606942154938,0.8642268943435958,1.6051349087751647,-0.0827764567906494,-0.7117102727170433,-0.9955164675700297,-1.163848022117311,-0.9710637680995904,-1.1191484982665396,-0.2308794993132928,-0.911324926916781,0.6397516141405634,0.3187852248285173,1.2387885367100764,0.6094185280834244,1.0260370352315027,-0.8519352386147968,-0.8998229745557387,-0.2468331653126415,1.0036030045605655,MidSub,MidSub,True,False,-1.0978879785983062,0.7033038213586219,True,False,False,False,0,False,-1.3870081061926283,0.8695123870222579,0.6882443111812054,1.0959083965601883,0.35265719004761276
8.0,-0.2190754171130982,1.275760420138896,1.1043523795103476,-1.5229079114998585,-0.257377022243832,-0.6845979445221058,-2.5615173553873554,-0.2545134219587934,-0.5879576796619512,-1.3704102290896405,-0.1197928181800968,-0.4594691388784753,0.4943131826951447,-0.5655486971556893,-0.95094582541918,-1.783942797997306,-2.08280924915087,0.2892027844745011,0.928761509238437,1.0165368556258252,0.8815671530648587,1.065993971234955,-0.8519352386147968,0.8025448151443074,0.662552180576038,0.0106389011084158,HighSub,HighSub,False,False,-0.2190754171130982,1.275760420138896,True,False,False,False,0,True,-0.11379766735448571,-0.8012122281106662,1.5927137267888853,1.216111105788111,0.8140484994916819
0.0,0.6011496402730958,0.7033038213586219,1.1043523795103476,0.6751035071597304,0.3230767330024878,-0.925411291841461,1.127067636370437,0.640478831083118,-0.8803700247868997,0.060293962353683,1.0640420908937962,1.5060377329905583,-0.0909201837092598,0.4482389802040619,-0.95094582541918,1.3221837993707204,-1.0414898516094546,-0.0613460451915611,0.7254360811017971,0.7942851745415741,0.8815671530648587,0.9461231632245988,-0.8519352386147968,-0.0486390797057156,1.5719375264647175,1.0036030045605655,NoSub,NoSub,False,True,0.6011496402730958,0.7033038213586219,True,False,False,False,0,True,-1.2555432958345658,0.39377096264190575,-0.6998164528487704,1.0187633168807186,0.7169016161991256
0.0,-0.2190754171130982,1.275760420138896,-0.8527277867105209,1.3031067696338987,-0.7931804886250428,0.7602821393939009,1.127067636370437,-0.5901355168495102,1.166516391087742,-0.7981285525123113,0.0775129999988847,-0.1021042530841052,-0.1884590781099775,-0.5655486971556893,0.2264728845123386,-0.8132782363197977,-0.0001704540680483,-1.2882669490227792,-0.6978419158546814,-0.0947215497954303,-0.2070273468608767,-0.1726710448720608,-0.8519352386147968,-0.8998229745557387,1.5719375264647175,-1.478807254069809,NoSub,NoSub,False,True,-0.2190754171130982,1.275760420138896,True,False,False,False,0,True,0.7079120435777012,-0.31249215293352595,0.6080735997571283,-0.1252432780282997,-0.7080793909697062
0.0,0.6011496402730958,0.1308472225783478,-0.8527277867105209,-1.2089062802627744,0.7249293327883952,1.001095486713237,0.1024606942154938,0.9761009259738348,-0.4417515070994767,-1.6565510673783057,-1.500933545432973,0.433943075607449,0.6893909714965983,0.8537540511479629,0.7310809030544176,0.7397850623642154,-0.0001704540680483,-0.0613460451915611,-1.1044927721279605,0.1275301312888208,-0.2070273468608767,-0.0528002368617045,-0.8519352386147968,-0.8998229745557387,-0.2468331653126415,0.0106389011084158,HighSub,HighSub,False,False,0.6011496402730958,0.1308472225783478,True,False,False,False,0,True,0.914904140936278,0.8642801916109782,-0.8963204568756757,-0.054041217520683055,-1.2088530614395312
25.0,1.6557247140553453,1.275760420138896,1.1043523795103476,1.3031067696338987,-0.0341255779183368,0.0378420974358985,0.7172248595084597,-0.2545134219587934,-2.1962255778491695,-0.0827764567906494,-0.7117102727170433,0.0765781898130797,0.5918520770958806,1.2592691220918637,-0.6145404797244602,1.9045825363772253,-0.2605003034534044,0.1139283696414701,-0.2911910595814015,0.7942851745415741,-0.4791759718423095,0.1469844431555566,1.1696060055559074,-0.8998229745557387,-1.156218511201321,0.5071209528344908,NoSub,NoSub,False,True,1.6557247140553453,1.275760420138896,True,False,False,False,1,True,-1.503809400194801,0.07948506046946696,-1.4030363144381315,0.07473761059187549,-0.40089868519721855
0.0,0.6011496402730958,1.275760420138896,-0.8527277867105209,-0.2669013865515219,0.6356287550581761,-0.2029712498834365,-1.5369104132324134,1.1998489892343125,0.5816917008378444,-2.658044001388632,0.6694304545358329,-1.888928682055954,-1.8466202829224336,-1.17382130357154,-0.4463378068771003,-0.2308794993132928,0.2601593953172985,-0.0613460451915611,0.3187852248285173,0.572033493457323,-1.0234732218051772,-0.2925418528824163,-0.8519352386147968,-0.0486390797057156,0.662552180576038,-0.982325202343734,MidSub,MidSub,True,False,0.6011496402730958,1.275760420138896,False,False,False,True,0,False,1.0343281248417016,0.35099288341574786,0.5529813410973902,-0.11109779218382493,0.4518063832680338
1.0,0.6011496402730958,1.84821701891917,-0.8527277867105209,-1.2089062802627744,-0.9717816440854552,0.2786554447552327,-1.3319890248014248,0.3048567361924012,-0.4417515070994767,0.4895052197866799,-0.5144044545380617,0.0765781898130797,-0.7736924445143821,-1.3765788390434903,-2.464769881045418,-1.0074111486552997,-0.5208301528387517,-0.2366204600245924,-0.6978419158546814,-0.0947215497954303,-0.4791759718423095,-0.3324987888858688,-0.8519352386147968,-0.0486390797057156,0.662552180576038,0.0106389011084158,MidSub,MidSub,True,False,0.6011496402730958,1.84821701891917,True,False,False,False,0,True,0.9047914632164269,-0.770318855242986,1.7100888273756822,-0.2457334914846921,-0.7071063428423147
0.0,-1.0978879785983062,0.7033038213586219,1.1043523795103476,0.9891051383968146,0.9481807771138904,-0.6845979445221058,0.7172248595084597,0.640478831083118,0.4354855282753698,0.2033643814980155,0.6694304545358329,-0.9955164675700297,-0.5786146557129285,-1.17382130357154,-0.1099324611823812,0.3515192376932121,-0.2605003034534044,1.1655748586396573,0.928761509238437,0.7942851745415741,0.3372699031019917,0.6264676751969821,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,1.0036030045605655,NoSub,NoSub,False,True,-1.0978879785983062,0.7033038213586219,True,False,False,False,0,True,-1.365865602467912,0.7685713937190441,0.06469516272759195,0.652451037871063,0.9802691183476644
2.0,-0.2190754171130982,1.275760420138896,-0.8527277867105209,-0.8949046490256902,-1.641535977061968,-3.333544765034828,-1.741831801663402,-0.9257576117402267,1.4589287362126908,-0.5119877142236463,1.0640420908937962,-0.4594691388784753,-0.1884590781099775,0.042723909260161,-2.464769881045418,-1.201544060990801,-0.6509950775314342,-0.7624437045236857,0.1154597966918774,0.572033493457323,0.3372699031019917,0.5065968671866258,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,0.0106389011084158,NoSub,NoSub,False,True,-0.2190754171130982,1.275760420138896,True,False,False,False,0,True,0.7843564788632296,-2.1492793990561725,1.5207220263331784,0.5779512155358026,0.10098200694135148
0.0,0.6011496402730958,0.7033038213586219,1.1043523795103476,-0.8949046490256902,0.1891258664071845,-0.4437845972027706,-2.356595966956367,1.3117230208645514,1.0203102185252673,-0.2258468759349819,-1.303627727253991,-1.1741989104672148,0.2016964994929515,-1.7820939099873911,-0.95094582541918,-0.8132782363197977,-0.5208301528387517,-0.0613460451915611,0.1154597966918774,0.1275301312888208,-0.4791759718423095,-0.2126279808755124,1.1696060055559074,-0.0486390797057156,0.662552180576038,0.5071209528344908,NoSub,NoSub,False,True,0.6011496402730958,0.7033038213586219,True,False,False,False,0,True,-0.4787363107651023,-0.10794212126819054,1.2269650417251676,-0.1530917534357889,0.06200935137439181
0.0,1.6557247140553453,0.7033038213586219,-0.8527277867105209,0.0471002446855621,0.1891258664071845,0.7602821393939009,-0.7172248595084597,-1.4851277698914216,0.8741040459627928,0.060293962353683,-0.7117102727170433,0.255260632710264,0.786929865897336,-0.5655486971556893,-1.2873511711138996,-0.8132782363197977,0.7808190940880108,0.4644771993075324,0.7254360811017971,-0.5392249119639325,0.3372699031019917,-0.092757172865156,1.1696060055559074,-0.0486390797057156,1.5719375264647175,2.4930491597387903,HighSub,HighSub,False,False,1.6557247140553453,0.7033038213586219,True,False,False,False,0,True,-0.6523623451107646,-0.19482752951878515,1.053567115170875,-0.15794802253210768,0.7618791801551881
0.0,-0.8049504581032368,0.7033038213586219,1.1043523795103476,0.6751035071597304,0.3677270218675706,-0.6845979445221058,0.3073820826464825,0.9761009259738348,-0.4417515070994767,-0.7981285525123113,-1.500933545432973,0.0765781898130797,0.5918520770958806,-0.1600336262117885,0.5628782302070576,-0.2308794993132928,-0.7811600022241078,-1.4635413638558106,-0.4945164877180414,-0.3169732308796814,-0.7513245968237438,-0.6121973409100339,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,-0.982325202343734,MidSub,MidSub,True,False,-0.8049504581032368,0.7033038213586219,True,False,False,False,0,True,-0.35476148822363984,0.3844246726226054,0.02898859287562148,-0.4724761054368222,-0.603341654663427
6.0,-1.0978879785983062,0.7033038213586219,1.1043523795103476,0.0471002446855621,2.46629059852733,-0.6845979445221058,1.9467531900943895,2.0948412422762237,1.897547253900114,-2.801114420532964,1.6559595454307443,-1.7102462391587692,0.3967742882944069,-1.9848514454593416,-2.296567208198058,-1.3956769733263026,-1.4319846256874842,2.567770177303906,1.538737793648356,1.9055435799628295,1.69801302800916,2.024960435317806,-0.8519352386147968,-0.8998229745557387,-1.156218511201321,-0.4858431506176591,HighSub,HighSub,False,False,-1.0978879785983062,0.7033038213586219,True,False,False,False,0,False,-0.4199883931787843,2.29804548354698,2.049645665006243,2.0281342124888697,1.4754583889434698
4.0,1.6557247140553453,0.7033038213586219,-0.8527277867105209,-1.8369095427369424,-0.9717816440854552,0.5194687920745668,-2.151674578525379,-0.7020095484797491,-0.5879576796619512,-0.6550581333679788,0.6694304545358329,0.433943075607449,-0.5786146557129285,-0.1600336262117885,-0.6145404797244602,-1.3956769733263026,0.7808190940880108,-0.0613460451915611,-2.3244453409477988,-0.7614765930481836,-1.8399190967494785,-1.4912499329859803,-0.8519352386147968,-0.0486390797057156,0.662552180576038,-1.478807254069809,NoSub,NoSub,False,True,1.6557247140553453,0.7033038213586219,True,False,False,False,0,True,1.7706843990317611,-1.0890289222895988,1.1487250238950835,-1.4736589641943476,-2.366808363856299
2.0,1.6557247140553453,0.7033038213586219,1.1043523795103476,-0.2669013865515219,1.8411865544158983,2.2051622233099306,2.151674578525379,2.206715273906463,-2.4886379229741182,1.2048573155083424,1.0640420908937962,2.2207675045792987,0.2016964994929515,1.6647841930357627,1.0674862487491374,1.3221837993707204,-0.1303353787607219,0.1139283696414701,0.5221106529651572,0.1275301312888208,0.3372699031019917,0.266855251165913,-0.8519352386147968,0.8025448151443074,-1.156218511201321,-0.982325202343734,NoSub,NoSub,False,True,1.6557247140553453,0.7033038213586219,True,False,False,False,0,True,-0.04401992376330268,2.4324918868374428,-1.5688711743645827,0.25951532356987783,0.5276012821184509
0.0,-0.8049504581032368,0.7033038213586219,-0.8527277867105209,0.0471002446855621,1.350033376899798,1.241908834032571,1.741831801663402,0.3048567361924012,0.2892793557128952,0.4895052197866799,-0.1197928181800968,1.5060377329905583,0.2016964994929515,0.2454814447321115,-0.1099324611823812,0.7397850623642154,0.5204892447026547,-0.0613460451915611,0.928761509238437,0.1275301312888208,0.3372699031019917,0.266855251165913,-0.8519352386147968,-0.8998229745557387,0.662552180576038,0.5071209528344908,MidSub,MidSub,True,False,-0.8049504581032368,0.7033038213586219,True,False,False,False,0,True,0.24841946250016095,1.472083553068884,-0.5126258166560315,0.14697180629373166,0.9852575818579642
4.0,-0.8049504581032368,0.7033038213586219,-0.8527277867105209,0.9891051383968146,0.7249293327883952,1.7235355286712604,0.7172248595084597,-0.3663874535890323,-0.1493391619745276,2.063279830374336,-0.1197928181800968,2.2207675045792987,1.8598577043054072,0.4482389802040619,0.2264728845123386,-0.4250124116487944,-0.1303353787607219,-1.6388157786888418,0.3187852248285173,-1.205979955216686,-0.2070273468608767,-0.7720250849238427,1.1696060055559074,-0.8998229745557387,-1.156218511201321,0.0106389011084158,MidSub,MidSub,True,False,-0.8049504581032368,0.7033038213586219,True,False,False,False,0,True,0.10219728362344944,0.8187624177585946,0.1162176846938299,-0.7108803197086884,0.22261425006747887
2.0,1.6557247140553453,0.7033038213586219,-0.8527277867105209,0.0471002446855621,-0.6145793331646304,-0.2029712498834365,0.7172248595084597,-0.1426393903285544,-0.5879576796619512,0.2033643814980155,-0.7117102727170433,0.255260632710264,0.5918520770958806,1.2592691220918637,0.8992835759017775,1.1280508870352186,0.1299944706246249,-0.7624437045236857,0.7254360811017971,0.7942851745415741,0.6094185280834244,0.78629541921079,1.1696060055559074,0.8025448151443074,-1.156218511201321,0.0106389011084158,NoSub,NoSub,False,True,1.6557247140553453,0.7033038213586219,True,False,False,False,0,True,0.45338955896319055,-0.3365601034664428,-1.2988105265661363,0.6896664266870479,0.7207817977369956
0.0,-0.2190754171130982,0.7033038213586219,-0.8527277867105209,-1.5229079114998585,-0.3020273111089422,0.0378420974358985,0.3073820826464825,-0.2545134219587934,0.1430731831504207,0.3464348006423474,-1.1063219090750085,0.6126255185046341,0.786929865897336,0.2454814447321115,-0.1099324611823812,0.7397850623642154,1.1713138681660311,-0.937718119356717,-0.6978419158546814,-2.0949866795536902,-1.567770471768045,-2.0506470370343104,1.1696060055559074,0.8025448151443074,-1.156218511201321,-0.4858431506176591,HighSub,HighSub,False,False,-0.2190754171130982,0.7033038213586219,True,False,False,False,0,True,1.2504218994723557,-0.19156274598595915,-0.5126258166560315,-2.175324010767611,-0.7248227549819982
0.0,-1.0978879785983062,0.7033038213586219,-0.8527277867105209,0.3611018759226463,1.0821316437091937,1.4827221813519262,1.5369104132324125,-0.1426393903285544,-0.7341638522244252,1.3479277346526743,0.8667362727148146,1.5060377329905583,1.4697021267024564,1.4620266575638132,1.5720942672912164,1.3221837993707204,-0.5208301528387517,-0.4118948748576234,0.7254360811017971,1.9055435799628295,1.4258644030277263,1.865132691303998,1.1696060055559074,1.6537287099943303,-0.2468331653126415,1.0036030045605655,HighSub,HighSub,False,False,-1.0978879785983062,0.7033038213586219,False,False,False,True,0,True,-0.08709829603591691,1.2055783279106609,-1.6693027164842857,1.79798707977092,0.6203155672710114
